q,r,solar,wind,hydro,coal,gas,uranium,climate_risk,score
3,1,0.7629028684031552,0.26180081781867276,0.199,2000000000,80414823.13497007,813284.6386511186,7,0.9278659325141124
2,2,0.8097613292599009,0.1382525816736065,0.148333636087361,2000000000,52995505.51174611,358956.31705803546,7,0.8066498082377769
1,3,0.8524255975825791,0.146801515080104,0.1953280411329904,2000000000,5970023.08139903,275755.68604093016,8,0.7588859428386625
0,4,0.8903527432567052,0.17555131181943529,0.16955541945830843,1958279908.2008862,56692265.66336565,0,8,0.7958615239455135
-1,4,0.8903527432567052,0.17175958279718995,0.08974775273589172,1942306437.7961879,48169455.289020434,878844.7552937338,8,0.7980052059224542
-2,4,0.8903527432567052,0.49701000767258785,0.0954878791054899,1535322752.57124,0,0,8,0.7649705081359214
-3,4,0.8903527432567052,0.6868535823011191,0.08764283835739897,999536198.1180576,6673142.9769817805,752772.392079067,8,0.7751614398012573
-4,4,0.8903527432567052,1,0.08308225954439462,283693380.5505298,116849080.33663379,0,8,0.7963591711030824
-4,3,0.8524255975825791,0.8890117957122287,0.2399999999999995,246657716.9912524,136114000.37708738,34329.995068714146,9,0.7572719055803506
-4,2,0.8097613292599009,0.4907257519195948,0.17344812145733773,305983018.900829,389655818.203792,452044.5200467741,7,0.8611364116244682
-4,1,0.7629028684031552,0.5799762260888505,0.04299898900069717,420778382.25036854,0,4941567.346400548,7,0.798433372449942
-4,0,0.7124317258767731,0.7390151301976651,0.11209200749223691,348754036.9604123,366750670.9287027,0,7,0.8697371084788386
-3,-1,0.6591225015292298,0.8381547747737692,0.6799999999999997,122550565.14915237,29554095.977311365,0,8,0.784640386760676
-2,-2,0.6040545535202011,0.35519469249724955,0.14523215318371363,102349537.05796939,582825516.1322862,684884.4429875482,7,0.7977369098300656
-1,-3,0.5484872944746332,0.6547594733288752,0.16960957726190326,113698145.37499838,420126104.6610946,1032476.2673076324,7,0.8221717495658103
0,-4,0.49382825810962444,1,0.199,194030188.53963697,256728368.4509183,644340.5053364397,7,0.8428932363064311
1,-4,0.49382825810962444,0.5224373571566857,0.11438577299023617,421753416.8184826,92052091.04301874,8000000,7,0.9466191714900617
2,-4,0.49382825810962444,0.19854755145587552,0.1099832763067548,299705358.2206563,203948864.43396714,6688096.861346111,7,0.7531712536676748
3,-4,0.49382825810962444,1,0.10366051885832413,465423039.32957095,296916594.3481135,533988.6624730718,7,0.8922260900295291
4,-4,0.49382825810962444,0.4559673784977489,0.5699999999999996,496198364.04806775,343066279.1348588,287884.3895994264,8,0.8309696938574462
4,-3,0.5484872944746332,0.7353839352248428,0.199,200981753.888347,349491564.5112573,951767.3721553924,7,0.8358012665516591
4,-2,0.6040545535202011,0.6688694446012144,0.44999999999999957,883732506.2329601,117668134.28405799,0,8,0.8231888976053434
4,-1,0.6591225015292298,0.7845929982578796,0.07901208706598309,1266124287.10063,87462407.34860475,0,7,0.8446303614087776
4,0,0.7124317258767731,0.5494752176519327,0.12312854650213224,1653990253.1825628,23194585.428027194,723383.2933805694,7,0.865488627924728
4,1,0.7629028684031552,0.48347811613095215,0.09116223329658998,1709030412.3772397,49742260.32732668,592165.7748844692,7,0.8696400246526956
3,2,0.8097613292599009,0.1416939689528594,0.12619930617697805,2000000000,95118191.24775715,34285.14939317151,7,0.81241282190455
2,3,0.8524255975825791,0.13912924570180035,0.11559967591881674,2000000000,107800162.02143472,0,8,0.7841193727977003
1,4,0.8903527432567052,0.14454669860314623,0.06030508546267599,1979338735.5812888,135339763.169366,779485.716051898,8,0.8479610129275534
0,5,0.9230847432512889,0.4323091382986175,0.14055819880749326,1590369852.4519324,95905296.86754313,0,8,0.8706928088744136
-1,5,0.9230847432512889,0.29085175037790084,0.199,1586709964.543747,65280495.9033963,74322.4963380088,8,0.8039283632865124
-2,5,0.9230847432512889,0.40214018636649335,0.13209185355929642,1557657220.6641366,56418849.95569301,1097427.1928510934,8,0.8793291996712035
-3,5,0.9230847432512889,0.6154025706602234,0.10597116275525077,1001493204.0798887,63910500.45267238,773506.2337741796,8,0.816600370220046
-4,5,0.9230847432512889,0.9185039173204038,0.199,327883477.34322894,15849582.077855783,0,8,0.7546519894525949
-5,5,0.9230847432512889,0.6854865340300657,0.21999999999999947,730256098.1642067,60363660.2805865,755846.5566184644,9,0.7851555633171688
-5,4,0.8903527432567052,0.8693536077810836,0.1788856336498441,525561870.46750057,38027158.59119405,792119.7429224096,8,0.8246986152196739
-5,3,0.8524255975825791,0.9974005077894947,0.18791524345928043,332989323.13496566,106407314.17439541,0,8,0.8340939092320676
-5,2,0.8097613292599009,0.3249630599046036,0.19557436374851433,81381000.18709011,537139944.1997732,859278.0373585192,7,0.8826395821707972
-5,1,0.7629028684031552,0.5139104939355701,0.05318887635849635,365396665.51821303,468407188.53186834,373908.1048798984,7,0.864964708651297
-5,0,0.7124317258767731,0.5451653506719807,0.7999999999999998,468131596.9853079,106208433.0165115,1072111.4661559018,9,0.8979645044307669
-4,-1,0.6591225015292298,0.8422874141822562,0.7199999999999998,423862913.87310725,28731573.4846341,181643.2897300808,8,0.8986194447317247
-3,-2,0.6040545535202011,0.4621018716074866,0.19562396365189375,67766598.57723458,600000000,132821.15027155084,7,0.8502764470430317
-2,-3,0.5484872944746332,1,0.5299999999999996,509499103.3492094,25855718.23595824,65536.89071022217,8,0.8356445568498488
-1,-4,0.49382825810962444,0.5314543163914093,0.07182390017930676,436532876.74604225,600000000,173460.9455065397,7,0.863349766236991
0,-5,0.44209485038806123,0.9209484675936572,0.42999999999999955,260906231.67265907,70391892.73697366,2857914.6587916934,8,0.8427819896646898
1,-5,0.44209485038806123,0.4165122925865277,0.2799999999999995,230055926.91520023,21737257.372886416,7563171.837556043,8,0.7569270941916747
2,-5,0.44209485038806123,0.264137704182409,0.17728029215967636,228705509.10806862,178040877.53851935,7866336.486169445,7,0.83214836560094
3,-5,0.44209485038806123,0.6827937778542821,0.1296652039811249,392619080.18678206,45410888.28342907,6510720.62408368,7,0.8651073817288121
4,-5,0.44209485038806123,0.5109980517602755,0.060040747800658094,383890316.31783676,228995890.83855838,4465373.241378656,7,0.7620162724022115
5,-5,0.44209485038806123,1,0.5999999999999996,506087176.4994534,100391661.51807274,0,8,0.8767464450279547
5,-4,0.49382825810962444,0.8546545394843942,0.06382709827328054,221450420.0580227,27954191.11676596,5190620.193135199,7,0.8008011781934606
5,-3,0.5484872944746332,0.6653012372723961,0.1598319497907758,476458606.81003916,423616775.57749987,0,7,0.8532357917199241
5,-2,0.6040545535202011,0.7826137481635529,0.36999999999999955,848594334.9257897,49442540.189124845,0,8,0.7717513955487227
5,-1,0.6591225015292298,0.5600301237264607,0.2799999999999995,1118998566.126151,116233105.2270739,940306.2330420632,8,0.8279396500669564
5,0,0.7124317258767731,0.6300582068547526,0.1451439904379096,1157984670.6779106,76219073.43110403,42836.412307608814,7,0.790548733576889
5,1,0.7629028684031552,0.5655132667314337,0.199,1201751843.5214357,40110132.82723837,1230644.656009005,7,0.8696347230016668
4,2,0.8097613292599009,0.3479771107757449,0.199,1746495963.8462653,126363035.51994148,347368.46594332205,7,0.940851901149616
3,3,0.8524255975825791,0.421395579670378,0.1758497579436683,1746395366.433506,94515817.86027773,285336.66445846116,8,0.9050162038009363
2,4,0.8903527432567052,0.24885277975083891,0.199,1703300095.5408022,117281205.05497824,128001.78558491531,8,0.8445059313232695
1,5,0.9230847432512889,0.41545205381193817,0.04468667995185538,1625414989.801062,47553799.27476664,0,8,0.7779837579076491
0,6,0.9502811370446892,0.5215836712203017,0.07912329484621952,1090145860.5171342,116556104.11894825,587032.8460163821,8,0.8246637170396167
-1,6,0.9502811370446892,0.5999019842939168,0.18065149446414575,1079381847.3935065,123887298.8831845,0,8,0.8844179711841997
-2,6,0.9502811370446892,0.5997960942129895,0.1369370791389819,1050834840.619735,88577069.50563882,873203.2521469282,8,0.8803076878378823
-3,6,0.9502811370446892,0.5384634865949322,0.199,1015805223.0779124,91273105.16462418,0,8,0.8162619076864971
-4,6,0.9502811370446892,0.9852684018428259,0.15589675585347235,329923523.0837391,23883990.592386607,859717.9081189876,8,0.8457478981103562
-5,6,0.9502811370446892,0.6450680448325712,0.1322349797089657,1023920711.985316,105520698.58015367,0,8,0.8519355922126478
-6,6,0.9502811370446892,0.3169549692705138,0.3399999999999995,1038801021.4573529,138602380.59226143,0,9,0.7687299752756395
-6,5,0.9230847432512889,0.6674582945233557,0.06423782384124499,757126465.2369606,57429306.89668559,737487.3378605767,8,0.7495359605079656
-6,4,0.8903527432567052,0.9409220385287052,0.07034937903595481,560917825.9966602,37498360.953265585,164510.9638769304,8,0.7726872358798448
-6,3,0.8524255975825791,0.9674755715306667,0.19303081881429257,344298878.3845024,119313942.12131183,494477.2493616502,8,0.8679338145907955
-6,2,0.8097613292599009,0.15923899093960225,0.1449598240571778,238152465.03218275,600000000,738067.452717285,7,0.8571474003704683
-6,1,0.7629028684031552,0.6494527884207185,0.8299999999999998,190773890.95414817,89503953.65794708,519472.4090112435,9,0.8711520202154591
-6,0,0.7124317258767731,0.8500845538832776,0.16837475781405042,524919183.29358476,224601327.811795,438461.0606571965,7,0.9084081744546718
-5,-1,0.6591225015292298,0.7079262061332956,0.0813301693802005,381661229.53552836,404970510.72575116,556599.4505681207,7,0.8879677126192448
-4,-2,0.6040545535202011,0.5495761188181914,0.13243635772737794,456040155.16415083,530761570.42797875,692987.5462042458,7,0.9415378263591482
-3,-3,0.5484872944746332,0.5472161311947906,0.05454545546749331,355728199.1587607,535605854.10318375,0,7,0.8020333773494819
-2,-4,0.49382825810962444,1,0.6199999999999997,168061580.2442639,65754887.62826863,604276.2555664565,8,0.8348341000316964
-1,-5,0.44209485038806123,0.31009522031896913,0.5199999999999996,288450689.154649,550201278.749405,1039042.142055215,8,0.8771894121763909
0,-6,0.39477311320583813,0.7039237064739674,0.17194686192775394,181117628.9975503,236877500.3632062,4037439.345986332,6,0.8758079063887383
1,-6,0.39477311320583813,0.37883690400983167,0.1054803671910228,96182072.37194292,146380398.14293286,7557250.589081541,6,0.7994047432884142
2,-6,0.39477311320583813,0.5654337823692975,0.20999999999999946,224164832.64659044,62211245.14769491,6819165.879382674,8,0.7585673013123382
3,-6,0.39477311320583813,0.8802180976111708,0.1851813932913432,444280310.1312012,233968605.6053359,2230522.399664129,6,0.9234817009844878
4,-6,0.39477311320583813,0.5422187021133174,0.17031442297811097,226731001.48907328,209310840.72118586,5713952.766683218,6,0.8879845685893585
5,-6,0.39477311320583813,0.6802527380390709,0.12466461920943275,173219903.00454935,40112313.59582205,7114497.206842039,6,0.866203363477399
6,-6,0.39477311320583813,1,0.0709230027883202,213983413.32173368,87103862.7854917,3734759.1746445363,6,0.8357415962411803
6,-5,0.44209485038806123,0.7984718422598258,0.6299999999999997,303240379.19194114,161442341.32045898,1308573.8232134175,8,0.8727232263033577
6,-4,0.49382825810962444,0.691827356059052,0.17654823434887823,124199926.02203567,49110322.1990235,6565077.466706846,7,0.8579354234321711
6,-3,0.5484872944746332,0.43810385126038226,0.2699999999999995,152388754.69489712,499596710.0147587,591783.9980513214,8,0.7591206548255265
6,-2,0.6040545535202011,0.22753337981978894,0.199,594654571.1619332,547521023.8230857,943304.954886005,7,0.8745870909064257
6,-1,0.6591225015292298,0.9044667241396989,0.199,647076009.8100581,34732207.648278005,895364.4977726165,7,0.8205683466500217
6,0,0.7124317258767731,0.8831260363558724,0.09650208497857854,724138905.8946805,23145100.315689325,300950.9408535005,7,0.7543234137834853
6,1,0.7629028684031552,0.7767492293721084,0.19287073335803773,786261865.5615858,17986476.40825064,0,7,0.7676702796561439
5,2,0.8097613292599009,0.6139623296692406,0.16513250603721508,1217340512.032707,123021793.23130594,0,7,0.8978969363904714
4,3,0.8524255975825791,0.5844225101299911,0.13254858328021607,1207112446.7077782,67327162.58876337,1078646.0865412771,8,0.8543527124981493
3,4,0.8903527432567052,0.5629747562800816,0.13662301001510724,1164752276.365392,39979272.01189718,220552.0082932187,8,0.7734168952750742
2,5,0.9230847432512889,0.4737491471124034,0.199,1149031932.593147,61054265.74859743,1229878.2025223898,8,0.857435841804669
1,6,0.9502811370446892,0.5405508212329623,0.14788941986152965,1111307555.0130389,71502001.5239313,780058.5951075156,8,0.8496362876406723
0,7,0.9717088493482107,0.8470312593705354,0.07066784965805994,522463773.4974912,107199943.68513113,0,8,0.8065250770245361
-1,7,0.9717088493482107,0.7982283615391693,0.199,472995379.3529741,106253663.47698238,0,8,0.8345911257520323
-2,7,0.9717088493482107,0.8812484375278749,0.06672518612933835,443812223.4168683,129448188.0445618,227444.70348706696,8,0.8363007919605449
-3,7,0.9717088493482107,0.8257417244808668,0.07814960123851449,395622231.5200391,138679031.24553707,546134.6639757418,8,0.8294678976990151
-4,7,0.9717088493482107,0.9681527019465249,0.1357084791198639,351630224.7966193,55002242.62918606,0,8,0.813776087944279
-5,7,0.9717088493482107,0.4502948821106091,0.1220141800638967,1205239844.126824,100996747.3308771,265238.4762365291,8,0.8164472701426148
-6,7,0.9717088493482107,0.3301650026069477,0.22999999999999948,1211550298.1183028,103532006.99434447,190006.60589574353,9,0.7562377158208642
-7,7,0.9717088493482107,0.5567600447153783,0.06244218177567852,1056654398.7930106,124280906.91175047,0,8,0.8049781154457678
-7,6,0.9502811370446892,0.4034815769671852,0.43999999999999956,805050744.7544928,77284259.3096188,286763.81243794423,9,0.7704703687654513
-7,5,0.9230847432512889,0.8454497284706952,0.199,571936745.1689203,36957585.76923813,853118.600605029,8,0.8552719525461991
-7,4,0.8903527432567052,1,0.09886812309987625,356418069.71359044,71967701.57959035,0,8,0.7844118652527569
-7,3,0.8524255975825791,0.1899038249133486,0.199,129918706.82670298,534248161.7467654,0,8,0.7365924058439016
-7,2,0.8097613292599009,0.28357423255539094,0.11624141219927225,233073638.2178623,600000000,264313.8268376681,7,0.8750035328112117
-7,1,0.7629028684031552,0.5489100043946133,0.8999999999999999,193979420.088923,77371883.021506,1111425.0152490644,9,0.8842489339550155
-7,0,0.7124317258767731,0.6178161792660651,0.9199999999999999,371738656.73547876,99045089.13801995,619834.2432538795,9,0.9380352313707498
-6,-1,0.6591225015292298,0.3212938535812626,0.07092106688589317,158505415.29848346,99842351.92315406,7984095.17896984,7,0.8411736713345155
-5,-2,0.6040545535202011,0.7533114336488547,0.08393994767244638,164829195.73518178,419738711.1967311,0,7,0.8033495308588332
-4,-3,0.5484872944746332,0.7889859192321986,0.6999999999999997,267438512.07681617,58883007.49635712,123294.24117717131,8,0.7830230242491515
-3,-4,0.49382825810962444,0.9018415765863254,0.6599999999999997,443306799.26075035,93000196.07083902,0,8,0.8608542215055212
-2,-5,0.44209485038806123,0.5654656751532157,0.07454356575736212,408200174.12321943,534448822.41372246,1000932.6799426819,7,0.8448984766807802
-1,-6,0.39477311320583813,0.7166178146425782,0.41999999999999954,336269686.62906134,72531015.91820584,4939095.992790542,8,0.8637412219800725
0,-7,0.35196228231647547,0.811477643619923,0.2699999999999995,297735162.8111124,356856952.4172988,840133.5966083053,8,0.7816218812470063
1,-7,0.35196228231647547,1,0.10866284989493838,614614689.0510828,126104948.21507466,2638191.582213869,6,0.9007018552277437
2,-7,0.35196228231647547,0.7502716824382875,0.12614918077873222,346186346.81192213,478383554.9082001,1068366.3534935815,6,0.9135945470924349
3,-7,0.35196228231647547,0.7885261050617831,0.199,322562736.3616037,513460266.1937615,372554.447635146,6,0.9509214942602974
4,-7,0.35196228231647547,0.8811209885732586,0.11360465075056714,347649453.3966502,87477449.14690328,5237371.814869442,6,0.907609756277275
5,-7,0.35196228231647547,0.9804087883339391,0.10573823788231344,100161731.48837565,97121692.94830239,5364854.631861965,6,0.9074444848474332
6,-7,0.35196228231647547,1,0.199,344092171.7194013,133046114.06081267,2848365.0325026275,6,0.8969659940468494
7,-7,0.35196228231647547,0.5793514103512531,0.6199999999999997,471276572.2919329,350569068.44377655,6656.114622909104,8,0.8290754910189577
7,-6,0.39477311320583813,0.9520038893150363,0.07849444029065011,355157059.3543757,337915872.22166705,149220.46780698735,6,0.8357362313166588
7,-5,0.44209485038806123,1,0.6999999999999997,517784621.6936137,19838121.263504148,1091984.3007223425,9,0.88101339978411
7,-4,0.49382825810962444,0.7790978007770205,0.14629096074796694,378711282.39010394,166241675.86527988,4011289.452686996,7,0.8897175729715189
7,-3,0.5484872944746332,0.7358067605540353,0.11748403898309405,134558481.40290093,119948555.98162,6135280.424232363,7,0.9154686485376556
7,-2,0.6040545535202011,0.4513035981833276,0.19204133685623845,153203942.99281672,527668371.74742496,671796.1381074,7,0.8371747184890961
7,-1,0.6591225015292298,0.3268790374130303,0.19365135756426158,463120930.2106966,586073818.2225438,0,7,0.8902184551961756
7,0,0.7124317258767731,0.3661152827064884,0.12250609943758697,287015527.0444626,600000000,0,7,0.8673079299468246
7,1,0.7629028684031552,0.5732543883282746,0.8399999999999999,539562174.0749707,70601117.79114503,0,9,0.8773524036711992
6,2,0.8097613292599009,0.8227819516827202,0.0759919722488553,822381041.9094393,138131211.6075972,0,7,0.8701471250041986
5,3,0.8524255975825791,0.0825969862355916,0.8699999999999999,811988804.0964774,73627244.22892573,1207742.7615476572,9,0.8357368923557773
4,4,0.8903527432567052,0.06395487200382007,0.8799999999999999,774047539.3339986,63147798.21524973,718291.2929939647,9,0.7996995761685526
3,5,0.9230847432512889,0.03969915223942161,0.8999999999999999,684477974.5226438,113188122.8509415,1134361.9834473818,9,0.8625109535422301
2,6,0.9502811370446892,0.7694459049856066,0.18171262404233673,628785057.0012618,31565345.111341935,105749.58255685368,8,0.781397221015271
1,7,0.9717088493482107,0.04028644331222693,0.9299999999999999,549586081.6649295,89335446.9666565,413209.11301844096,9,0.8002099516816165
0,8,0.9872217523004305,0.058190746149819915,0.9099999999999999,671252549.1041476,28735548.43934761,658489.8174990837,9,0.8022723735172027
-1,8,0.9872217523004305,0.5378791082527431,0.15310116966116472,924420335.3785784,107516695.9745332,405876.79945077805,8,0.8281660339142508
-2,8,0.9872217523004305,0.54957952483388,0.18120131068104758,1175330271.8514624,8895136.280350361,1630.6606801504975,8,0.8019845310450456
-3,8,0.9872217523004305,0.34788288091200215,0.06891565509621024,1290186810.3426816,40307047.06442899,189043.1602302527,8,0.7066478536115519
-4,8,0.9872217523004305,0.3905539123780544,0.0628758074217823,1349418654.9910443,52788355.004202046,438940.28467367217,8,0.7690297073605804
-5,8,0.9872217523004305,0.3685658069377517,0.06870512660779346,1382360035.6785333,142471049.06858882,409128.9651564369,8,0.8460570095560094
-6,8,0.9872217523004305,0.2907714220131016,0.199,1388059976.4616833,41910852.91206687,796308.3884496292,8,0.8123825322820563
-7,8,0.9872217523004305,0.4534214113087701,0.199,1218332001.7971654,74803345.10248183,0,8,0.8298220667664543
-8,8,0.9872217523004305,0.44906331211250555,0.10562162828483643,1102245329.9430904,32754656.199374337,956948.312088922,8,0.773791979046835
-8,7,0.9717088493482107,0.598244168470401,0.1348051596401193,844587350.9635546,26748918.45752152,1213970.9646753878,8,0.80339947524974
-8,6,0.9502811370446892,0.42510409669348875,0.5399999999999996,620331377.9635731,82684488.6911951,1118992.833698085,9,0.8455121922639962
-8,5,0.9230847432512889,0.4654011816584654,0.6299999999999997,386373948.6746171,117690530.07987912,786608.2428469645,9,0.8470507195338001
-8,4,0.8903527432567052,0.37924796200210115,0.1724259788803641,384641537.4378501,394843833.0178612,1125268.5572629843,8,0.8612526654952464
-8,3,0.8524255975825791,0.651356962193308,0.7899999999999998,496497422.6773454,55932926.199504584,214108.46247192466,9,0.9292515704870251
-8,2,0.8097613292599009,0.6269748138969466,0.8199999999999998,298201427.6883096,58498254.59918945,239327.40262032175,9,0.8613427397139757
-8,1,0.7629028684031552,0.4679233912988303,0.199,400650286.3805501,0,6794949.040945819,7,0.9384826447202758
-8,0,0.7124317258767731,0.5984146109790828,0.98,264688923.71534136,86891754.38976325,235594.1276857285,10,0.8424677072199215
-7,-1,0.6591225015292298,0.3085170411538337,0.11948510283632628,419431332.83542514,109457935.73004547,7561997.801636851,7,0.9094767098883562
-6,-2,0.6040545535202011,0.8324123522519211,0.8099999999999998,363499720.0482645,70067927.91106331,0,9,0.8675377483399443
-5,-3,0.5484872944746332,0.7482336140155134,0.7799999999999998,349238719.7552589,31755118.810318366,1166758.7118608586,9,0.8174966238106671
-4,-4,0.49382825810962444,0.6747402579395287,0.12063298212213486,329136356.5984333,507128559.2597333,0,7,0.8432715849363549
-3,-5,0.44209485038806123,0.5572938654473959,0.18468567970547728,398397861.00845534,538222801.009209,1018166.775261943,7,0.9005440824498628
-2,-6,0.39477311320583813,0.655069313995319,0.199,155056599.21278632,162702990.6692891,5319922.933938126,6,0.876785930028556
-1,-7,0.35196228231647547,0.9737092575716482,0.1404833832898133,458791151.0524082,294948623.43536925,1150198.5494784263,6,0.9128447811931888
0,-8,0.31473896910178434,0.8959361160114783,0.14787387132033308,111539146.47940035,480941843.16515255,793843.5712100695,7,0.8517807356901579
1,-8,0.31473896910178434,0.867934865245303,0.07603951718108651,512334454.0972366,514882875.2375514,16034.337050172737,7,0.8833730344083632
2,-8,0.31473896910178434,0.907645684740523,0.2399999999999995,204131671.24834317,425393019.77338874,0,8,0.7770616618705133
3,-8,0.31473896910178434,0.5490411928147563,0.28999999999999954,333915510.61031145,600000000,726421.7954929072,8,0.8498937328056406
4,-8,0.31473896910178434,0.5870309511944742,0.11115547563114833,322651856.65180886,578704473.5441475,1028558.9836344229,7,0.8265772299468793
5,-8,0.31473896910178434,0.7626651780702796,0.4899999999999996,432239299.2105811,327261965.61474556,124825.79979892672,8,0.8145714207053512
6,-8,0.31473896910178434,0.847296659127765,0.5599999999999996,507243746.6267139,52836365.3016009,3708627.504685693,8,0.9109410419375289
7,-8,0.31473896910178434,0.6223479510222031,0.5899999999999996,399319015.73395735,106861943.67886521,4198292.026113623,8,0.8594369465129038
8,-8,0.31473896910178434,1,0.14248067782439786,312064082.00496525,325595834.6346454,0,7,0.767818044959435
8,-7,0.35196228231647547,0.19722918407150639,0.6899999999999997,253746784.09017953,495326938.79098386,1213468.2040010788,8,0.8139014643984458
8,-6,0.39477311320583813,0.28087871092138306,0.7599999999999998,372656041.4965594,483521112.0994903,102198.87036820724,9,0.8124933301134837
8,-5,0.44209485038806123,0.9288471194263502,0.07976731654704769,446931567.22926044,384529794.8889601,0,7,0.8517487484136017
8,-4,0.49382825810962444,0.7291520527482247,0.1441128361776992,68489766.02765214,146299320.89761028,4527691.034419073,7,0.7969400537006897
8,-3,0.5484872944746332,0.498884637424836,0.16536767042714692,396938949.1274603,500827218.9738653,0,7,0.8152873266575118
8,-2,0.6040545535202011,0.9920911232779732,0.037345703327067756,266757001.97060648,12801916.68799803,3163208.502757859,7,0.7824243829819019
8,-1,0.6591225015292298,0.519100566895947,0.0629190494030297,183959929.12573752,532750752.4673753,580259.6328829345,7,0.8404176780925764
8,0,0.7124317258767731,0.5572030080583865,0.8299999999999998,503751807.2799667,44336726.409116276,0,9,0.8044676443833407
