q,r,solar,wind,hydro,coal,gas,uranium,climate_risk,score
0,-5,0.44209485038806123,0.893234789861175,0.12463577098765391,795928395.3120832,30549940.394030944,1135982.156876635,5,0.7763723823029296
1,-5,0.44209485038806123,0.2661086205437866,0.18243105474124297,761664236.289312,14084573.74487911,5440612.47243544,5,0.7384126866096121
2,-5,0.44209485038806123,0.6195129497112997,0.199,761468809.3278047,41088250.71516468,3051229.69081177,5,0.7965883240638644
3,-5,0.44209485038806123,0.909390691401994,0.17404631513593083,737148300.6327635,108548143.53743514,0,5,0.7884750149349051
4,-5,0.44209485038806123,0.6193969955492066,0.16867645367140405,710059612.6016111,211630691.75965786,61378.52593086746,5,0.7236800257751829
5,-5,0.44209485038806123,0.6306215969997393,0.08740592650245177,554036213.1876253,357006518.35300905,0,5,0.7670146261372879
5,-4,0.49382825810962444,0.3044420530523091,0.11969960617933095,618410501.7299798,466666638.82222706,331524.84620768577,6,0.7240831513193036
5,-3,0.5484872944746332,0.9590241849451923,0.15947283292549563,642893209.6373558,46799828.31682789,144033.23245831672,6,0.7431271041614844
5,-2,0.6040545535202011,0.8687921322592194,0.045215814705213075,655246142.2301486,61863422.60045243,1120031.5206201621,6,0.7453099918447056
5,-1,0.6591225015292298,0.7843030562154931,0.18571318193588623,698921140.4523749,97861527.09325893,31961.780891790997,6,0.7737957940527235
5,0,0.7124317258767731,0.5603961863158935,0.10355574759958758,1291181944.7155507,30319314.69194216,535238.0517209672,6,0.7706491931353046
5,1,0.7629028684031552,0.5163690840364255,0.199,1297281422.8022559,105942754.06437433,67842.0947228887,6,0.8570312405237378
4,2,0.8097613292599009,0.7094377741440833,0.08208424638268372,896496839.5598128,93800895.99273017,0,6,0.8039174272334272
3,3,0.8524255975825791,0.8659303345617262,0.10873759235660141,595814839.2094498,106845307.27928099,0,6,0.8525819307172146
2,4,0.8903527432567052,0.9949603635514098,0.06898895715595516,289600147.1771138,92731534.44186698,25844.560638633717,6,0.8294580275987979
1,5,0.9230847432512889,0.8623052412522793,0.09982936482065019,158365907.80455667,66053714.806246206,1256166.0593071068,6,0.816756138507015
0,6,0.9502811370446892,1,0.06614773049241027,91483853.80743161,77487968.7886185,205061.0581556185,6,0.8094659421102287
-1,6,0.9502811370446892,0.5766063556430547,0.6399999999999997,359125465.219011,16681092.142561333,680116.4443737144,9,0.7805888716175123
-2,6,0.9502811370446892,0.9533390880128579,0.17670100484874013,297139469.9939396,13312796.298424015,0,6,0.8265513161479844
-3,6,0.9502811370446892,0.5122024693208388,0.6499999999999997,268416399.41881552,33627274.001536846,1167910.699959999,9,0.7753121616224756
-4,6,0.9502811370446892,0.9607855875462982,0.12935322930710696,90943560.72624643,15993509.26342578,0,6,0.757200731606145
-5,6,0.9502811370446892,0.9022378611967836,0.17127569351380323,209045530.82458934,53334657.743268706,0,6,0.8095953565593103
-6,6,0.9502811370446892,0.9323365199437033,0.199,126275870.89746182,60917408.84045278,357624.75841293274,6,0.8465301451890791
-6,5,0.9230847432512889,0.790790613596587,0.35999999999999954,285380359.46603066,71292780.09440722,0,8,0.7686343551221793
-6,4,0.8903527432567052,0.6188490041774226,0.18268879947526898,324546038.0802706,290163915.49119025,0,6,0.8699500099104789
-6,3,0.8524255975825791,0.07699728383409703,0.199,251975802.7481147,545769376.3612145,0,6,0.7829716930776556
-6,2,0.8097613292599009,0.13676126400230995,0.199,74750934.55942854,562323711.3273269,655599.6445595112,6,0.80200889358781
-6,1,0.7629028684031552,0.39956329981606314,0.08639443019205163,323129948.9295795,355055.37930813764,5998958.945586455,6,0.7814001642542803
-6,0,0.7124317258767731,0.09996475058716284,0.039809346983935984,207742352.4653536,600000000,1129002.190733674,6,0.7495186727281017
-5,-1,0.6591225015292298,0.41959946394607106,0.94,232654549.61629128,64762057.58543668,989072.1653351913,8,0.7842700892980187
-4,-2,0.6040545535202011,0.4860753353808017,0.95,201516394.54892856,51551953.9260978,794526.9021207367,8,0.7639971961718207
-3,-3,0.5484872944746332,0.5460691859573938,0.199,361554674.0105593,386215264.988471,123864.45305297083,6,0.7676942771322044
-2,-4,0.49382825810962444,0.4267144909934355,0.04612174618331438,399868019.57414085,490300297.08430284,0,6,0.6927308516350963
-1,-5,0.44209485038806123,0.5269524159343497,0.11441170138191711,143178249.10208765,532266703.992576,0,5,0.7720247199136602
0,-6,0.39477311320583813,0.5054193688145294,0.02183242981617132,452763100.10336894,600000000,157275.86414328305,5,0.835055219431181
1,-6,0.39477311320583813,1,0.12389108156359127,319174800.44465697,62887138.96232883,2503699.708008034,5,0.7989910768293067
2,-6,0.39477311320583813,1,0.11072914882602651,460125967.9271939,24066090.015870538,3283803.8514837986,5,0.8441087687624306
3,-6,0.39477311320583813,0.4254602765747604,0.06555524388856608,348946796.8058805,600000000,204849.27232207273,5,0.7939059689830105
4,-6,0.39477311320583813,0.3722097247315075,0.17361062391024357,76888787.99667731,600000000,1047827.959258872,5,0.8059948476088161
5,-6,0.39477311320583813,0.9411193429032206,0.06951086109423575,465061913.50336266,40157954.1373975,3558675.412216091,5,0.8258603028875842
6,-6,0.39477311320583813,0.9517185479062166,0.15999900334494582,354222841.95286405,313978447.791195,377458.7014429155,5,0.8781158784621232
6,-5,0.44209485038806123,0.6184472451844465,0.1544296949453871,137892948.2857229,445510047.04171854,799950.6140143456,5,0.8142111485971083
6,-4,0.49382825810962444,0.25808964891828634,0.08394456327436883,266191172.296505,600000000,145368.5001073967,6,0.6944146389134572
6,-3,0.5484872944746332,0.32736681257889455,0.07085234180055355,549406246.4919361,105225181.11656624,6105763.858486459,6,0.7809587019466857
6,-2,0.6040545535202011,0.7881717023075018,0.199,864774558.3012049,104722399.08396134,0,6,0.8000548340565163
6,-1,0.6591225015292298,0.49756873090110076,0.16432363479802103,1280940679.3813167,44316206.14354129,0,6,0.7185524033300507
6,0,0.7124317258767731,0.491499828337424,0.07456003028672245,1539474840.508385,76983836.4765949,492913.3306531903,6,0.8200786958205051
6,1,0.7629028684031552,0.35836233466423983,0.17102293074449615,1556815738.6391053,42564271.86973297,0,6,0.7717629948541663
5,2,0.8097613292599009,0.5005802304049165,0.10218683580292788,1312127883.306114,68534932.37787664,128224.04636221415,6,0.8004024412996217
4,3,0.8524255975825791,0.5185663222938591,0.1201366684955424,945956310.1258193,32867931.525565982,733684.2465143763,6,0.7562243248670807
3,4,0.8903527432567052,0.799261419517006,0.02187642884602213,645813827.5748432,41355317.00265562,139543.0556953774,6,0.7613149344137559
2,5,0.9230847432512889,0.8930511484661567,0.18462590948220936,327954229.9205018,17928707.172782302,925405.1222387161,6,0.8561959943460062
1,6,0.9502811370446892,1,0.1615986671730066,297741420.10698056,53031670.65145959,32967.16857330094,6,0.8777032192965021
0,7,0.9717088493482107,0.9532991038766834,0.058612867937544444,460496045.7230093,41029880.66686893,376952.5922358552,6,0.8657453430614138
-1,7,0.9717088493482107,0.92999370956666,0.05378400469100113,130387869.81228127,35708483.29832876,1084065.8715452163,6,0.8088415927662878
-2,7,0.9717088493482107,0.6198139271661768,0.6599999999999997,469377485.9512178,56010292.70482366,254388.59053690804,9,0.8567290699632605
-3,7,0.9717088493482107,0.6413984517939209,0.7199999999999998,459504712.82564896,27384032.386194464,0,10,0.8052355985505629
-4,7,0.9717088493482107,1,0.15841324775907406,301345802.1024168,34142880.407293975,421202.76633558836,6,0.8962722591678877
-5,7,0.9717088493482107,0.5700308720502338,0.7499999999999998,398637883.31097406,0,0,10,0.7464431024825761
-6,7,0.9717088493482107,0.6173724361516517,0.7599999999999998,402075645.2325497,72025281.35107328,354812.90141022834,10,0.8583071393981918
-7,7,0.9717088493482107,1,0.199,174536048.35956338,105503306.87648015,40182.36419625365,6,0.9205461590819395
-7,6,0.9502811370446892,1,0.2599999999999995,213341113.45136172,71554707.39298032,106989.45269850502,8,0.8258025306488874
-7,5,0.9230847432512889,0.7482641733226562,0.11788361813834643,373376569.36095256,4892640.733027663,2046231.2529110399,6,0.8209320214404738
-7,4,0.8903527432567052,0.30010465997445507,0.13540444283788364,326570338.6390289,454381818.9188361,0,6,0.824234023487954
-7,3,0.8524255975825791,0.0871985026677553,0.14120302658300313,203735373.93194008,540375349.3857706,507527.8651869335,6,0.7743285970843661
-7,2,0.8097613292599009,0.15571617372748423,0.11535294259214181,505867787.55626196,600000000,64242.78488208209,6,0.8719647741681076
-7,1,0.7629028684031552,0.27816797831972284,0.18916820927521516,200787261.48602882,551199324.555589,298544.12648366473,6,0.8443417369644776
-7,0,0.7124317258767731,0.6070076771799718,0.199,408263371.9184031,371486547.22296995,0,6,0.8719250489976904
-6,-1,0.6591225015292298,0.5277311247145366,0.9299999999999999,388495830.34924287,80594783.58584352,0,8,0.8237214629323636
-5,-2,0.6040545535202011,0.3139468557332511,0.1320857504866144,436503265.0340197,600000000,0,6,0.8351918103166963
-4,-3,0.5484872944746332,0.5886100304516289,0.96,507781535.4861033,85634122.48773074,0,8,0.8478937785920042
-3,-4,0.49382825810962444,0.5878157734636531,0.09182532886600941,444566439.7991538,4985080.136179316,5789824.043929163,6,0.7648308069370053
-2,-5,0.44209485038806123,0.7582308357045104,0.17953888723030245,330965054.57503957,396164097.11606157,0,5,0.8538555596346386
-1,-6,0.39477311320583813,0.6303075190565977,0.18063726575800687,415352162.1118636,27877200.629667837,5922987.102464324,5,0.8511566417736822
0,-7,0.35196228231647547,0.776699699717682,0.04508370434476382,442205179.2246242,125453517.61381337,4427124.914133747,5,0.8296797095972708
1,-7,0.35196228231647547,0.8965973291021029,0.14438029390593118,155941901.34472618,152387036.51419133,3093775.5576055893,5,0.8067932470503051
2,-7,0.35196228231647547,0.943806698691078,0.11644130414412036,424620357.16118175,196917870.76466945,1311206.018679553,5,0.8092995514120863
3,-7,0.35196228231647547,0.5678558052185333,0.11434499427719502,532974960.8339791,229764809.5473747,3753874.9271466876,5,0.8274260462807741
4,-7,0.35196228231647547,1,0.057170508435594417,159299749.0949173,70840936.40691231,2999725.5482244533,5,0.7418164001859178
5,-7,0.35196228231647547,0.5410230175411304,0.185096843898097,247006761.07777336,563175490.3007348,873819.8710105418,5,0.8757915276886281
6,-7,0.35196228231647547,0.9497353867307765,0.199,200840027.15861684,166823090.49195892,1932359.552841102,5,0.8113437756554399
7,-7,0.35196228231647547,1,0.09498545940698275,392345482.8678795,16031702.512587205,2564407.386858574,5,0.7461088170856672
7,-6,0.39477311320583813,0.9320341706879667,0.17203119909858983,103951670.46670704,321101360.1291443,469158.07169233385,5,0.8233218887907849
7,-5,0.44209485038806123,0.7176024574630719,0.054504810475094284,227051334.49817398,21852094.555257298,4830381.205123926,5,0.734872403392464
7,-4,0.49382825810962444,0.19913499550270725,0.09005668454176559,519798065.2850229,530076456.141563,191130.85466071323,6,0.6759630355215069
7,-3,0.5484872944746332,0.8251536151279248,0.06536509737271887,828416597.1270416,95715398.90180656,306443.26417329826,6,0.7264119386658482
7,-2,0.6040545535202011,0.5375115892822011,0.199,1260078013.902091,15471260.17344787,1237104.0307869867,6,0.7764648161565647
7,-1,0.6591225015292298,0.4891021733984352,0.03841851739898426,1508068403.263989,21845626.569498766,138564.88026955482,6,0.6980582305999854
7,0,0.7124317258767731,0.4024087871730164,0.055122813833334144,1600000000.0,22166524.613750335,934789.9437335279,6,0.7628119479244594
7,1,0.7629028684031552,0.3483054474989715,0.10430270026485415,1564248902.7399116,115280043.13637514,406438.9853816272,6,0.821292271801335
6,2,0.8097613292599009,0.4187406004830377,0.1185479599083425,1347180499.035343,34311548.329665,796567.2780553002,6,0.7896651633772009
5,3,0.8524255975825791,0.4852458884049701,0.19519355443699893,991271809.9097688,40774901.53397445,98803.41656310015,6,0.7553294201282909
4,4,0.8903527432567052,0.7618137595544684,0.17887321360438146,668866475.3253496,19670729.59188058,1076193.579182006,6,0.8674527573703215
3,5,0.9230847432512889,0.8642331273058671,0.09734767380711498,338031274.1137588,88771764.60275356,0,6,0.8017985965332775
2,6,0.9502811370446892,0.9735804137791266,0.07660192488762589,267168172.23192412,31154547.33251318,269302.9798312331,6,0.8108099065983663
1,7,0.9717088493482107,0.9596664141034603,0.10184390422398407,225563442.37378705,77764223.71336934,0,6,0.8388308331519587
0,8,0.9872217523004305,0.8920687232025392,0.19421914103011126,302326526.87845653,35075435.23019833,0,6,0.8425974492710592
-1,8,0.9872217523004305,0.920635079323584,0.12560206890998438,347142780.58033323,108121938.29882668,0,6,0.8947120375426546
-2,8,0.9872217523004305,0.9011302775349785,0.06094559053635185,311374114.3832669,105055483.22578165,0,6,0.8410681826519772
-3,8,0.9872217523004305,0.9858398891783233,0.03297619235311809,179980518.7425354,89840048.3776552,1019295.8642155572,6,0.8876734055174661
-4,8,0.9872217523004305,0.5771575178001117,0.7299999999999998,383135522.4164257,68569230.09509607,22478.617715762844,10,0.8025018505615865
-5,8,0.9872217523004305,0.6071691612503087,0.7399999999999998,409200495.5858724,81957886.54665937,0,10,0.8388206759861975
-6,8,0.9872217523004305,0.8767191130195673,0.199,353948965.36842656,19057019.959702745,0,6,0.836862983952169
-7,8,0.9872217523004305,0.4994762854966367,0.7699999999999998,460183692.9712703,43121809.274146564,654075.1352198649,9,0.8712760664953777
-8,8,0.9872217523004305,0.9885769273735684,0.11849153006987408,340953395.6460734,65649368.78232349,419526.90559123596,6,0.9144311090181029
-8,7,0.9717088493482107,1,0.18089825124524514,414060325.4839849,18175961.340674438,736360.8098785816,6,0.9421411547737263
-8,6,0.9502811370446892,0.9645048864831716,0.07720466662822899,337408448.8307956,55756313.096570365,458930.7670626501,6,0.8565427758081781
-8,5,0.9230847432512889,0.49648518733164765,0.8299999999999998,277704760.7514851,51117639.24991032,0,9,0.7877735545154803
-8,4,0.8903527432567052,0.4369319264366002,0.8399999999999999,347040293.44250995,83592878.07030213,0,9,0.7910314945228067
-8,3,0.8524255975825791,0.4639647230771998,0.8499999999999999,137907529.85460874,68948957.57589206,734833.217233464,9,0.7720016423919651
-8,2,0.8097613292599009,0.45920749065996924,0.8599999999999999,245567615.95495877,19352417.80445197,262890.5096869469,9,0.7093022900426978
-8,1,0.7629028684031552,0.09964269167570015,0.039231011976122915,169288835.0435327,600000000,236047.6080667709,6,0.7088311979987933
-8,0,0.7124317258767731,0.49274095539775936,0.8899999999999999,512693813.5561253,52531259.15678894,1025110.3345614827,8,0.8846882453203871
-7,-1,0.6591225015292298,0.26506564917788944,0.04715197044031898,280678197.2436976,600000000,310016.10593318375,6,0.776165772971139
-6,-2,0.6040545535202011,0.621718060476583,0.9199999999999999,177152362.96896785,22152538.804439552,709197.8431097163,8,0.7809156830872118
-5,-3,0.5484872944746332,0.3391976097162467,0.197170649475585,73749776.29744118,600000000,747049.3250064418,6,0.8085455984975339
-4,-4,0.49382825810962444,0.6619377768768857,0.97,134685636.4283884,61218232.83282275,1041538.5679979556,8,0.8136618390370512
-3,-5,0.44209485038806123,0.34625595217105176,0.09575740487231986,436335060.95883346,600000000,54069.13917213824,5,0.8055032606013021
-2,-6,0.39477311320583813,0.6018159720736338,0.08924253203537538,394888616.5973893,252920965.9917813,3415362.8785274094,5,0.8168655942151434
-1,-7,0.35196228231647547,0.41106416614387953,0.13860075826021645,494794678.6796769,109962489.06395172,8000000,5,0.9172705728778258
0,-8,0.31473896910178434,0.7440503701249193,0.17883012382518415,312518464.20348096,102689618.48223415,6237338.807819635,5,0.9234781965960206
1,-8,0.31473896910178434,0.8427463825805716,0.199,455635372.84238386,417217587.15969557,0,5,0.8909234807404821
2,-8,0.31473896910178434,0.7259851805651256,0.1602560474789229,159395556.54933983,79935609.7324101,6767371.531451255,5,0.8809911968184824
3,-8,0.31473896910178434,0.616752560325836,0.07512389204496467,240748638.95291165,505025562.87717843,743009.1995368309,5,0.7817445670173649
4,-8,0.31473896910178434,0.7010600316361307,0.18002697628071568,385878639.51545787,313158520.93876696,2241814.6008399576,5,0.8464977496013748
5,-8,0.31473896910178434,0.571440888413443,0.15488201902679483,211660084.2321486,101721435.52298096,7396551.117354852,5,0.8715652083984937
6,-8,0.31473896910178434,0.6589918584430776,0.16976546282943789,207224947.90846425,482112077.4266713,1023808.4522635902,5,0.8403311805882137
7,-8,0.31473896910178434,0.7522173735573083,0.07841437351619607,314115083.51089036,435258354.2298881,0,5,0.7648657475052129
8,-8,0.31473896910178434,0.6509859849565661,0.199,31061093.406152915,261351102.32937157,4312613.428863493,5,0.8284728640355243
8,-7,0.35196228231647547,0.4737966322500623,0.16307528526929418,300487695.89106244,162420889.3666635,6241386.653028354,5,0.8460120908615335
8,-6,0.39477311320583813,0.5294452710699445,0.199,191476789.93845102,219661934.70336547,4057245.2782025337,5,0.7970835951346227
8,-5,0.44209485038806123,0.7229419144886793,0.060970714353579064,219986761.55692518,338613463.8088463,159436.70354859135,5,0.7110135097036014
8,-4,0.49382825810962444,0.40299432916514144,0.199,504954391.40817136,399344461.19340974,178869.7508341205,6,0.7189964736114779
8,-3,0.5484872944746332,0.8756483118165557,0.17348866677245567,794708962.0418012,24892906.298505105,437272.3477656097,6,0.7464767995661763
8,-2,0.6040545535202011,0.5544844126616466,0.199,1258942922.3931947,86537705.99966429,0,6,0.7665583640824417
8,-1,0.6591225015292298,0.4490129003023163,0.11659091231026969,1470710820.4635985,64150468.650811106,714013.6097441631,6,0.7790791596087195
8,0,0.7124317258767731,0.3693260119324113,0.18522339238216246,1584855976.8798125,118447012.9925646,0,6,0.829425759055027
8,1,0.7629028684031552,0.48685677364753654,0.039880736925513235,1417518881.378127,81152562.25518562,0,6,0.7677669199128595
