q,r,solar,wind,hydro,coal,gas,uranium,climate_risk,score
-5,4,0.8903527432567052,0.5547917693236726,0.8699999999999999,344748840.35122466,70935114.37070219,0,10,0.827156547576406
-5,3,0.8524255975825791,0.5222410867351712,0.7499999999999998,287144409.6053305,78177080.72780254,634511.2587203103,9,0.8127865630732949
-5,2,0.8097613292599009,0.353941929542109,0.199,206888504.07751486,455484170.9253385,391346.5305682996,7,0.8109105765061968
-5,1,0.7629028684031552,0.26715004819439225,0.199,459892837.4876501,521652948.0970852,716740.7747515615,7,0.8849891491907592
-5,0,0.7124317258767731,0.4610211652676569,0.044742807757881586,406585569.059683,515975458.96482277,0,7,0.8146408277735085
-4,-1,0.6591225015292298,0.661309395447072,0.25999999999999945,144541387.92035514,327136789.59117836,1005597.7598582966,8,0.7848577834211948
-3,-2,0.6040545535202011,0.8793131160002642,0.1918771206815773,9063436.691663824,51484619.1683937,4221010.600675551,6,0.8722125510446651
-2,-3,0.5484872944746332,0.2957054550719219,0.09522916302949617,401114569.93975383,183991482.41865787,5883944.467001285,6,0.8149896410367558
-1,-4,0.49382825810962444,0.9822161133576708,0.6499999999999997,101821426.08268613,31568287.448563583,0,8,0.7364045467075194
0,-5,0.44209485038806123,0.9485417311165661,0.7499999999999998,171523221.07811332,106664905.5538202,714983.1598731771,9,0.8208729712037738
1,-5,0.44209485038806123,1,0.6599999999999997,517807604.0251685,28356975.884908415,0,8,0.8284526784279083
2,-5,0.44209485038806123,0.43906431213626207,0.07732631683058153,395517013.4892932,600000000,0,6,0.8016578631619057
3,-5,0.44209485038806123,0.8676451070462425,0.5099999999999996,382738001.08173203,58807503.44192812,546167.4213399648,8,0.7095272020783844
4,-5,0.44209485038806123,0.5000641113447336,0.199,579854108.7626284,432624001.7735292,174525.64701271686,6,0.8107743845002245
5,-5,0.44209485038806123,0.5002586231861413,0.12256263011369554,843695776.4671915,340296163.3140344,778156.6696064139,6,0.7990564182058777
5,-4,0.49382825810962444,1,0.21999999999999942,879774685.5335277,110752373.24110347,0,8,0.7924159825816041
5,-3,0.5484872944746332,1,0.12518535572790643,779538098.9916133,18532050.439507935,357771.35161778773,6,0.7928007694227506
5,-2,0.6040545535202011,0.6474649672753382,0.11768021110517443,1274611975.6222508,81783906.49225374,274302.4714953957,6,0.8124013065600046
5,-1,0.6591225015292298,0.5708444497999,0.0995125605698227,1321004520.5418818,24265245.169168167,0,6,0.736844951824103
5,0,0.7124317258767731,0.5399205026865243,0.13961516318697043,1369380833.4959009,115906568.11524375,0,7,0.8086591313290539
5,1,0.7629028684031552,0.41901371062367215,0.12158444975144703,1441032361.4262757,70168732.28267384,815330.8431934555,7,0.7947745077204698
4,2,0.8097613292599009,0.45976216082751814,0.199,1417824558.143003,16405859.324252704,0,7,0.7751469709461732
3,3,0.8524255975825791,0.5025937861926448,0.15550503245621755,1349326823.9914098,100521749.16063936,0,7,0.8513570260579848
2,4,0.8903527432567052,0.43905130758961364,0.199,1290517925.4069533,8679561.211431943,643676.4133012376,7,0.8080168127716099
1,5,0.9230847432512889,0.3845320858809654,0.10177329670093715,1271496483.2004921,23695570.90699002,250112.24201700193,7,0.7293608091131423
0,6,0.9502811370446892,0.7851370498600588,0.199,425083919.94361365,78275335.32956523,208792.72848077925,7,0.8260098861370142
-1,6,0.9502811370446892,0.9333766327155735,0.16814883672306594,414598183.61139345,51212497.47117776,0,7,0.8470999340670325
-2,6,0.9502811370446892,0.11444728836585108,0.9199999999999999,385886807.05145615,118309794.95713145,332803.61969746585,10,0.7296494107318479
-3,6,0.9502811370446892,0.9193387223681607,0.03304437038654765,373747417.2830232,120916337.70797653,374368.7818559148,7,0.8437008426271638
-4,6,0.9502811370446892,0.9875473826446669,0.08998583944669389,332962392.0354376,113662155.18366212,10870.686426619612,7,0.8680301520161674
-5,6,0.9502811370446892,0.2009492762704162,0.04884003511438688,471557956.6939885,81145584.00322466,6782285.266481477,7,0.8854343254925457
-6,6,0.9502811370446892,0.4037360387221665,0.7399999999999998,327112646.1936816,57711516.017892055,1003766.4090860572,9,0.813498581737759
-6,5,0.9230847432512889,0.5461871499445644,0.8099999999999998,278414132.5451204,78160854.3809657,858339.2739771571,9,0.9045772084486364
-6,4,0.8903527432567052,0.24314239041691493,0.10918252106985382,313530212.57493776,492664594.2083309,164127.10791678124,7,0.7938394836040638
-6,3,0.8524255975825791,0.5697455222972084,0.7199999999999998,332106523.27702284,109754575.0534973,131202.18904572495,9,0.8280862546070406
-6,2,0.8097613292599009,0.7112245983346818,0.6899999999999997,379722537.0174541,14926126.614634981,549686.8085867045,9,0.821330913556632
-6,1,0.7629028684031552,0.3220855001533526,0.15410764283850142,337631336.7560264,591486010.773393,55637.47468367131,7,0.8760583858013661
-6,0,0.7124317258767731,0.8760800064111078,0.6099999999999997,388073487.018434,29180067.75522798,0,8,0.8454113907888535
-5,-1,0.6591225015292298,0.5860209387379519,0.11154119926022964,265051185.45556954,406425687.62412107,750481.0645891625,6,0.8553092774621285
-4,-2,0.6040545535202011,0.4495622838462933,0.06386425584645308,334920128.73950416,49166918.07599944,6973865.125033605,6,0.8440912526668667
-3,-3,0.5484872944746332,0.725090727996014,0.47999999999999954,536678838.7027592,182228622.57425958,902974.1696462973,8,0.8440317158831705
-2,-4,0.49382825810962444,0.6422940042557221,0.5399999999999996,296328428.28561723,248614058.88794753,325525.7729985573,8,0.7620397021488884
-1,-5,0.44209485038806123,0.5108225543577312,0.199,184912844.1229479,600000000,0,6,0.8470556159651906
0,-6,0.39477311320583813,0.9002309094990534,0.8299999999999998,175739304.6955097,137203571.06727523,972669.1559836628,9,0.8567173297781531
1,-6,0.39477311320583813,0.5195246859464183,0.189662529366579,277049574.6864265,571998638.9187524,313251.74943154526,6,0.8422128484722013
2,-6,0.39477311320583813,0.46273977593009213,0.13804695369759945,356381700.2140293,600000000,0,6,0.8106759794229214
3,-6,0.39477311320583813,0.2626373941135038,0.1764109788575609,358425792.0471107,598715123.245555,523828.03579758684,6,0.7605136294213307
4,-6,0.39477311320583813,0.8399991892911719,0.5699999999999996,538181575.7550342,99256312.83322322,281995.595945788,8,0.7595700789802581
5,-6,0.39477311320583813,0.4386288069331298,0.04134103508411177,797465265.4647092,358262602.48603547,0,6,0.6545055898022936
6,-6,0.39477311320583813,0.8027759969788609,0.22999999999999943,1152197517.7087617,124500471.82603996,724697.7686170555,8,0.7735794544660138
6,-5,0.44209485038806123,0.8741688685943882,0.13758168280193117,1165797634.7239203,27259273.898329325,901059.1482291397,6,0.821523472375842
6,-4,0.49382825810962444,0.8154609501171324,0.10469147457069226,1206926231.69423,116036483.76661272,471312.21007049334,6,0.8601284913157431
6,-3,0.5484872944746332,0.8610170039834923,0.061638284752352474,511022643.46875113,83604480.49240974,1431458.8055457014,6,0.7443158957412
6,-2,0.6040545535202011,0.4529722990677761,0.18905915595212852,603164903.5516846,59476491.16837111,4737655.802229481,6,0.8442889360543535
6,-1,0.6591225015292298,0.9938114406942751,0.10234295141006149,651498881.8700235,23302145.053834897,1506.0302461849528,6,0.7830142610560269
6,0,0.7124317258767731,0.8666959465642287,0.10893995299589251,704821599.4611923,55403699.15690142,0,7,0.7380781968142546
6,1,0.7629028684031552,0.9248882260696777,0.08961484810172021,738909973.2997326,72966911.56352514,605148.1104362359,7,0.8469227838960988
5,2,0.8097613292599009,0.8567623505767832,0.0921547079983624,721429964.652107,110352774.43345192,142050.76101254602,7,0.8350517851438222
4,3,0.8524255975825791,0.7413137658775539,0.199,695860800.160269,100606943.47781877,0,7,0.8284978670167503
3,4,0.8903527432567052,0.9210180957449486,0.199,612317708.6509237,22819509.34384802,500172.6409847982,7,0.8845102268496795
2,5,0.9230847432512889,0.809822592981384,0.06725014019220729,560141930.4038168,31881781.558113,300930.8921968992,7,0.7577369490379192
1,6,0.9502811370446892,0.750176636316244,0.11966573932280136,468977189.0490141,48771669.71574957,871934.1540420445,7,0.7958091542169845
0,7,0.9717088493482107,0.2754217834588468,0.95,137557713.76844323,109970684.54880902,375859.0528666195,9,0.8222279602881192
-1,7,0.9717088493482107,0.36816905557555846,0.94,354272726.17122895,24919603.26022051,314626.3666157005,10,0.7921956881199306
-2,7,0.9717088493482107,0.4375111221245691,0.9299999999999999,208497934.2893322,6921962.517106207,1009099.2673247949,10,0.8144839054523698
-3,7,0.9717088493482107,0.7131977473804053,0.1711310835296159,96372202.2961099,18620107.0277367,2698007.632976601,7,0.810035966434417
-4,7,0.9717088493482107,0.8347061456763099,0.07577815540623292,416857279.15235573,48580687.167270534,1024207.5476513861,7,0.8239995729891669
-5,7,0.9717088493482107,0.6302719670925834,0.07562639361208719,204285474.4937455,8555122.083257321,3530805.198544368,7,0.7908995848214477
-6,7,0.9717088493482107,0.3587089745168645,0.06303120131423798,492083648.32354814,2636794.5308047445,6196680.323834108,7,0.885224578676403
-7,7,0.9717088493482107,0.5242181876624682,0.7099999999999997,451460738.88606936,70773805.59757611,475973.06408466486,9,0.8804029375096024
-7,6,0.9502811370446892,0.6120415654350895,0.10003586490829998,369847496.13334143,26839896.48482142,4370205.862749465,7,0.8954346675022431
-7,5,0.9230847432512889,0.5106182893225535,0.7299999999999998,152430254.32925257,76280995.81281933,497171.96775275416,9,0.787726689193805
-7,4,0.8903527432567052,0.18162870647249757,0.09926661778347919,259558745.6952116,524802613.2434974,1119183.7994990128,7,0.8322317061351203
-7,3,0.8524255975825791,0.5881772296128963,0.15938020083846888,270909685.39485604,101328965.24916126,4615209.948828276,7,0.9175486693867856
-7,2,0.8097613292599009,0.7757590602448692,0.6599999999999997,272412705.71649945,54581438.49306961,0,9,0.8101325826272905
-7,1,0.7629028684031552,0.2345555911830795,0.02694633866514519,355207907.18410754,600000000,0,7,0.7737200189741094
-7,0,0.7124317258767731,0.8082818324802398,0.6199999999999997,422025295.8423316,19062432.848720662,660551.7336675773,8,0.8582297099441614
-6,-1,0.6591225015292298,1,0.07269802693636104,459590306.2410327,205949237.83045503,0,6,0.8782157381194484
-5,-2,0.6040545535202011,1,0.24999999999999944,339125978.0418289,7652344.036747647,1971685.9627955314,8,0.7638417235236017
-4,-3,0.5484872944746332,0.8804581655319486,0.3699999999999995,424701345.4346124,185260878.7718153,326364.4105250643,8,0.8040355853104568
-3,-4,0.49382825810962444,0.7888200848544856,0.17635727100633608,432347841.9403946,48335250.32494671,5917774.515210469,6,0.9763960580433574
-2,-5,0.44209485038806123,0.8741614037195206,0.05964362621940332,286449855.6835849,316380426.0714273,276927.36832332297,6,0.7629192633745281
-1,-6,0.39477311320583813,0.7915834125767276,0.6899999999999997,178720519.52607587,141869106.9985171,1142120.4445198136,8,0.7958299446627836
0,-7,0.35196228231647547,0.9987583903821106,0.17064885386206408,392460447.0145553,379516206.4534146,867918.9068120125,6,0.9574171175483723
1,-7,0.35196228231647547,1,0.9099999999999999,480546490.4844139,12755279.312308006,1168228.3899851926,9,0.9115228329156595
2,-7,0.35196228231647547,0.9332837747105712,0.8399999999999999,314175079.1437974,129936839.3196676,0,8,0.8751407516853548
3,-7,0.35196228231647547,0.8012128998375488,0.7599999999999998,340773832.0411385,109269113.48149924,245195.57119939395,8,0.7707930778545281
4,-7,0.35196228231647547,0.7398839678582989,0.6699999999999997,534857862.3444823,82323689.30669495,383487.3373927692,8,0.7285995758186474
5,-7,0.35196228231647547,0.15411258692901642,0.1778154566825369,768332498.0776986,600000000,1296261.016338968,6,0.8396972699128152
6,-7,0.35196228231647547,0.7447387776984079,0.3499999999999995,1115233935.167886,126127359.80235259,1226965.606501913,8,0.8076626623631246
7,-7,0.35196228231647547,0.8386587219605983,0.199,1417313943.5069203,67274188.94331706,535150.4274325053,6,0.8640143065420126
7,-6,0.39477311320583813,0.8990142333957851,0.11055478631048801,1421808996.8400226,117862975.15151173,397061.7427774,6,0.907296123952415
7,-5,0.44209485038806123,0.8497055004828298,0.199,1425753258.927361,36196649.88787821,0,6,0.8571679557810532
7,-4,0.49382825810962444,0.8491539668022539,0.1453852486791586,1245182415.7951596,123743884.20375785,958640.1373208695,6,0.9462965701836231
7,-3,0.5484872944746332,0.9542079801669627,0.1941347139665569,916232036.607864,50219005.72952182,0,6,0.8441042276610312
7,-2,0.6040545535202011,0.5567278352480336,0.199,607435525.2380959,121075406.45981614,3553397.370564954,6,0.8805867256863092
7,-1,0.6591225015292298,0.2913055109872493,0.19134276890386787,423691858.28117037,514765374.3815783,772441.3287428411,6,0.8798897638268436
7,0,0.7124317258767731,0.09659959060010445,0.09069186332930416,583457870.958319,600000000,423977.25017577637,7,0.7955821284178743
7,1,0.7629028684031552,0.8205763011440249,0.199,131580152.39849058,213996371.53522477,0,7,0.7752247530193214
6,2,0.8097613292599009,0.6500143884978935,0.199,275923889.46585613,337723301.2944426,595964.1097680586,7,0.8932784305134738
5,3,0.8524255975825791,0.23192255761956193,0.07099511044621172,469276962.7272294,600000000,426522.05767467455,7,0.8980132702477169
4,4,0.8903527432567052,0.45422151998347954,0.04963132631276337,517021241.78430486,389875811.6323334,1007974.1575736889,7,0.890394076007269
3,5,0.9230847432512889,0.6560950838313307,0.199,357970831.9189829,264017765.99948928,508316.0603887169,7,0.906995662450008
2,6,0.9502811370446892,0.7934231817187252,0.13479932595341274,222469318.66006044,10614866.159112811,2108290.8598661846,7,0.8092415727778148
1,7,0.9717088493482107,0.2682790418078446,0.96,394209619.38664764,71291204.24920438,980020.5102706652,9,0.8954978882372676
0,8,0.9872217523004305,0.7711461443986203,0.19875035989414608,458672702.72420084,0,2580143.2254590923,7,0.9318442678335247
-1,8,0.9872217523004305,0.2474500498623064,0.13586377241429132,159459957.478911,98485367.43989262,6358838.026671151,7,0.8804813411569533
-2,8,0.9872217523004305,0.8373658096516224,0.199,396521036.034738,84011964.04003435,1791267.6171878136,7,0.9714077937621127
-3,8,0.9872217523004305,0.8962557374263525,0.0732977203242498,507357915.1314738,86778073.2488277,467645.45622192865,7,0.8826847232477704
-4,8,0.9872217523004305,0.4043436581870885,0.1569636739181497,504738196.89309907,28749995.466793433,4384611.923992204,7,0.874108617768423
-5,8,0.9872217523004305,0.6571597523213251,0.199,349781111.0359988,16451842.367449794,3766016.9861247633,7,0.9356929665372972
-6,8,0.9872217523004305,0.20533382569790903,0.0660998009398048,316276640.6086768,73852632.15394002,6389257.642765282,7,0.8440497662538318
-7,8,0.9872217523004305,0.9986619091249963,0.15514182609515326,403550170.06547666,111878513.63595322,0,7,0.9422972832780832
-8,8,0.9872217523004305,0.511724363904449,0.6799999999999997,557363914.8783869,52701623.5775342,345043.19311647344,9,0.8698347305381957
-8,7,0.9717088493482107,0.7956857800894845,0.199,416879927.929409,20989037.54717103,2118383.8566848193,7,0.9141455479835241
-8,6,0.9502811370446892,0.4809072762756148,0.6999999999999997,418872711.1778674,75944529.3190694,659006.9249157328,9,0.8497347853118129
-8,5,0.9230847432512889,0.2746014925206666,0.18503895588980496,168427810.40010235,509112593.56333005,0,7,0.832161468407892
-8,4,0.8903527432567052,0.07284715775211688,0.1689965511895823,225933079.3755341,600000000,684492.3532277943,7,0.840024545408015
-8,3,0.8524255975825791,0.42814356518355123,0.05448858468965474,420357309.7800757,481586853.9295233,779016.5029161349,7,0.8990235395081588
-8,2,0.8097613292599009,0.6094952970664546,0.6399999999999997,539844354.876988,125945631.50211598,846110.9130194895,9,0.898814312807048
-8,1,0.7629028684031552,0.7199907953683233,0.6299999999999997,312617377.3455363,61579977.66720543,136413.05478816474,8,0.8184731914735538
-8,0,0.7124317258767731,0.8063047087000605,0.199,489063081.60309386,232644438.81749123,0,7,0.8499582750900397
-7,-1,0.6591225015292298,0.9342245942235491,0.041316253125859646,173854250.8302658,225285673.66246235,966882.9830936759,6,0.8334322182564039
-6,-2,0.6040545535202011,0.9074504415538794,0.05198554261197809,435935340.3362081,247658266.93419912,591278.6348436171,6,0.8592939144357857
-5,-3,0.5484872944746332,0.8180940071399074,0.10600274685178551,451316015.4936448,120813466.79614319,3854922.2087772377,6,0.9176735287423056
-4,-4,0.49382825810962444,0.46404264417207863,0.11947494889746672,467853770.7115934,201176328.8432166,4506098.631451536,6,0.8292607361907901
-3,-5,0.44209485038806123,0.9641140224629812,0.154712104797985,158041898.32169408,288104117.13074446,661138.8300114896,6,0.8256182268948116
-2,-6,0.39477311320583813,0.20028416743842026,0.5899999999999996,188447315.87739676,516615309.6544815,132166.88254340025,8,0.6989336477643806
-1,-7,0.35196228231647547,0.646150956920341,0.199,212513814.13621747,569702476.2519882,0,6,0.85143439583876
0,-8,0.31473896910178434,0.9732453446373581,0.98,538299614.5300703,56781255.19792525,1006282.4249528657,10,0.9053578215160002
1,-8,0.31473896910178434,0.4655932731519754,0.97,308922492.0011596,126996766.24092002,4631503.9650821835,10,0.8733366683562315
2,-8,0.31473896910178434,0.2992232435038891,0.08955880215995593,558783154.3252151,230529623.70757657,6603642.693657675,6,0.8203774422359913
3,-8,0.31473896910178434,0.39893447743562466,0.08299094426921526,524049157.6544236,260148224.423404,5285951.0426356625,6,0.7999936216532476
4,-8,0.31473896910178434,0.5583613034581698,0.16549883737802806,320924652.3087719,255990275.45523155,4428486.810376371,6,0.813520519020454
5,-8,0.31473896910178434,0.9007453720538188,0.14245405296865704,527031068.6364159,244833735.96953484,423495.48943799373,6,0.7636433477189375
6,-8,0.31473896910178434,0.878183257296108,0.4599999999999995,731014338.3293747,66118525.37957506,1114655.18883158,8,0.7561801070796532
7,-8,0.31473896910178434,0.5638532187267072,0.14105485632496623,1105060420.0021412,81644945.16355446,4009991.859067554,6,0.8290918778144338
8,-8,0.31473896910178434,0.8200467651653903,0.13571897557967705,1395780090.9522617,83634085.2587758,97420.18732689555,6,0.7829683759475001
8,-7,0.35196228231647547,0.8579822387651599,0.047604626275202094,1533432906.9536026,59751538.80485789,253868.6236040662,6,0.8013184434873354
8,-6,0.39477311320583813,0.7039375289015678,0.11711806897670587,1551272143.1932528,81822629.96992166,118246.7804700872,6,0.7946381175216409
8,-5,0.44209485038806123,0.8314059217622037,0.1650498580223237,1428317096.9134798,17415644.80759877,0,6,0.8147890141785019
8,-4,0.49382825810962444,0.7899093750426391,0.06031976054488776,1284302725.637972,140449044.0197713,304430.2015724563,6,0.8542521205857754
8,-3,0.5484872944746332,0.8483291433419052,0.199,952450585.695898,113956443.92070644,293737.34996241325,6,0.8750332508071058
8,-2,0.6040545535202011,0.6084591050497131,0.07126139129808966,634898230.3022106,114246272.4133349,3205154.8148459033,6,0.8202203309817842
8,-1,0.6591225015292298,0.23861945721350766,0.05943551061733488,426595067.38606995,444476038.69066656,1147373.8433508838,6,0.749345085107915
8,0,0.7124317258767731,0.2899259824828228,0.19604488230153308,207995431.2230682,27030590.523988914,6894594.469552096,7,0.7774633428708998
