q,r,solar,wind,hydro,coal,gas,uranium,climate_risk,score
-5,-1,0.6591225015292298,0.893226472779052,0.1672205096917702,541201463.0177033,212735963.7797959,952492.9359073828,7,0.9564474031548671
-4,-2,0.6040545535202011,0.784436447935601,0.6599999999999997,569111543.5372472,93571222.53126815,0,8,0.9158895919713593
-3,-3,0.5484872944746332,0.8262560288632619,0.6199999999999997,503685482.5531425,21740696.08237967,0,8,0.80408577391887
-2,-4,0.49382825810962444,0.631908899312841,0.05803504163371265,545541870.418556,100658732.03889462,5350753.51476823,7,0.8639148904503393
-1,-5,0.44209485038806123,0.8001121498995073,0.18954368100541275,877933909.2880641,37508917.757816374,2343950.431391221,7,0.8276233096198371
0,-6,0.39477311320583813,0.7096381299390212,0.4599999999999996,1121112633.5845063,87630992.32545857,865509.2088911309,8,0.8563535023322231
1,-6,0.39477311320583813,0.5256229598719279,0.09383360178423136,898219012.6243582,383372496.8790492,0,7,0.7604184616468319
2,-6,0.39477311320583813,0.40179582237919215,0.17797993100804135,645426525.9124117,467323685.1887194,612362.6093370689,7,0.7877416645318607
3,-6,0.39477311320583813,1,0.6199999999999997,280708339.02456266,82563471.0875982,588591.8533666941,8,0.8493578061436716
4,-6,0.39477311320583813,0.3531397385606625,0.6499999999999997,522419061.26853466,391844129.809516,107660.20073053917,8,0.8273126739141445
5,-6,0.39477311320583813,0.841333995915284,0.12789286630531332,101322772.45436111,414094908.2859581,808936.9003782677,7,0.8166208877039695
6,-6,0.39477311320583813,0.435688142413436,0.7599999999999998,419255288.4730454,17114753.984548125,4854912.827731015,9,0.8326399861459027
6,-5,0.44209485038806123,0.6653012363352349,0.059927987577446266,415155384.20524484,561407312.9885104,710020.2895599068,7,0.9214935750031956
6,-4,0.49382825810962444,0.837553188128715,0.8899999999999999,186269265.8203563,130023897.28359678,0,9,0.8845594021450893
6,-3,0.5484872944746332,0.8592241549478914,0.8199999999999998,282385188.7699794,74606698.12128574,48277.36749025482,8,0.9214664909160567
6,-2,0.6040545535202011,0.9014026437135653,0.16351282068004716,163448029.46312132,331511550.86365515,846596.2918591563,7,0.9267561008069903
6,-1,0.6591225015292298,0.5668106955440593,0.1951914674221833,273131081.17768157,461497954.67588633,0,7,0.8821901737319592
6,0,0.7124317258767731,0.47558153309783446,0.11697264851923539,161004978.8676227,481379395.88458174,619902.2413174568,7,0.8487982512721592
6,1,0.7629028684031552,0.37097359182424133,0.07348468373719748,454128023.4338406,550754414.2609797,0,7,0.8960156786994475
5,2,0.8097613292599009,0.9492197924034455,0.13434461349769758,601446728.2919328,112377493.28356911,332256.5867353703,7,0.9342606387318465
4,3,0.8524255975825791,0.8224156355501644,0.07110394811994819,955309615.3267527,83835222.40709195,52437.38217709903,8,0.851295319519645
3,4,0.8903527432567052,0.35028058009041463,0.25999999999999956,1362139231.7790709,84542333.59577392,0,9,0.7714338100387036
2,5,0.9230847432512889,0.2952696498218458,0.18884067671485727,1754828190.5055134,82041070.64720452,32926.15074600694,8,0.8814345717437617
1,6,0.9502811370446892,0.0798611796644203,0.10598301940243328,2000000000,28499963.841091607,449613.7332495781,8,0.7807717496654271
0,7,0.9717088493482107,0.08048162140783302,0.1850800963278763,2000000000,90318869.43063347,0,8,0.8610138334085351
-1,7,0.9717088493482107,0.026231414334303916,0.09957329212981779,2000000000,75762355.21738568,231427.27947050985,8,0.7877591762072352
-2,7,0.9717088493482107,0.16874501819782922,0.15340713635902603,1854035270.4137611,116428653.50646009,540385.5676220339,8,0.9123517179157543
-3,7,0.9717088493482107,0.1466740396704816,0.23999999999999938,1515218524.4230614,57768418.76808946,941103.511751784,9,0.7753945117986027
-4,7,0.9717088493482107,0.4868376613273776,0.14093588182999855,1171107986.5721753,23413177.042261954,550684.0336749437,8,0.8095481962455353
-5,7,0.9717088493482107,0.8095677985129143,0.02449070259396778,761906219.9787318,30704607.698882893,0,8,0.7797239875601859
-6,7,0.9717088493482107,0.5272417703042913,0.4499999999999995,393876569.1179826,145022160.23412803,276182.4006487383,9,0.8253940479083813
-7,7,0.9717088493482107,0.9080073861666815,0.3499999999999995,140923425.2648441,103071018.4950206,507309.56505993375,9,0.8868120366139638
-7,6,0.9502811370446892,0.7385407644256905,0.13881704352214014,200595784.73086253,239832352.26996478,763455.1424225928,8,0.8801489989509138
-7,5,0.9230847432512889,0.6046207364143009,0.06237257114436705,279127565.2525585,85612799.50524889,3837250.866136647,8,0.8415920662819039
-7,4,0.8903527432567052,0.3117510722396911,0.1595647306098984,72480441.1252534,540276844.1669025,1137376.1876705165,8,0.889613132881827
-7,3,0.8524255975825791,0.414306926508891,0.199,282315447.35501426,45565788.459209144,6545700.165525243,8,0.9224222582288181
-7,2,0.8097613292599009,0.6227228941838308,0.9099999999999999,469833675.6225558,73931752.34517068,0,10,0.9221917398117244
-7,1,0.7629028684031552,0.6105000153703505,0.0587946694940785,282590542.10407615,3465022.2670126143,5856493.141109144,7,0.8737720314530736
-7,0,0.7124317258767731,0.8807809578627398,0.199,213144729.10966796,64636004.030381046,2648354.988431025,7,0.8879938661430226
-6,-1,0.6591225015292298,0.6934915425443753,0.7899999999999998,203263238.47610438,84414918.01248994,938160.5914214511,9,0.8688253365849167
-5,-2,0.6040545535202011,0.7901530706121918,0.6999999999999997,204835437.95143864,24357882.787128873,24938.098371076077,8,0.7810494364218367
-4,-3,0.5484872944746332,0.27856789436455387,0.199,460269258.1311465,600000000,0,7,0.8438715576688156
-3,-4,0.49382825810962444,0.8473884620539691,0.5399999999999996,520796886.89350736,57792403.624630846,1137287.9549566924,8,0.8568355598002968
-2,-5,0.44209485038806123,0.6334832667070177,0.13955546777401118,846150809.717863,71943890.31959648,3853659.071908547,7,0.8349962828517791
-1,-6,0.39477311320583813,0.8420293182225067,0.32999999999999957,1113986691.2501495,101692740.98441903,125707.13034040964,8,0.8182804522406029
0,-7,0.35196228231647547,0.8708227387782816,0.06096809893736419,1302191139.612068,112371517.10903095,752852.2425264796,7,0.8222086463677661
1,-7,0.35196228231647547,0.8335885655834746,0.31999999999999956,1153162808.3143256,100459240.06654546,0,8,0.7860519877473118
2,-7,0.35196228231647547,0.4224959097211025,0.21999999999999953,922986105.7113833,40644494.6373735,4313203.2895750785,8,0.6847987558051886
3,-7,0.35196228231647547,0.2898633805585278,0.03510173797565089,693380549.7365555,591345842.7542682,0,7,0.7099337337452504
4,-7,0.35196228231647547,0.9077654002947236,0.09673361085811527,309295872.1002339,274294555.09542,649526.1551304429,7,0.7317673371208611
5,-7,0.35196228231647547,0.9697319939334228,0.7199999999999998,400095284.61381006,39372990.24868454,985836.8885146211,9,0.8299913263363612
6,-7,0.35196228231647547,0.6718455737693821,0.7399999999999998,272668976.6442643,229830902.3842382,970093.124233229,9,0.8158176992701006
7,-7,0.35196228231647547,0.6156164196538334,0.058294859167298346,392763307.92929137,600000000,0,7,0.8254699168173285
7,-6,0.39477311320583813,0.6636523501048969,0.1219483609064862,314509136.5260858,564706506.8926582,0,7,0.8561355318672058
7,-5,0.44209485038806123,0.8008046450629654,0.9099999999999999,186453147.85296884,129902883.92055789,734087.1131927449,9,0.8971233070115211
7,-4,0.49382825810962444,0.5750669474233243,0.18814079087297958,330882042.6391177,495217365.16871655,165939.65306857845,7,0.8505913026612584
7,-3,0.5484872944746332,0.8570788262987055,0.7899999999999998,293599557.1398281,74764863.30437522,0,8,0.9039462499251131
7,-2,0.6040545535202011,1,0.05206565584824925,155993798.51719868,262547903.02055192,676240.9458311447,7,0.8438917556887146
7,-1,0.6591225015292298,0.23894135710683573,0.199,168368948.80184662,90818519.57303867,8000000,7,0.8853131313877871
7,0,0.7124317258767731,0.23001754798357238,0.11581457236547331,263774316.67935187,600000000,0,7,0.8080608386691
7,1,0.7629028684031552,0.3137832707472251,0.10066384028369642,390606760.062305,583683351.0471516,0,7,0.8922793264910407
6,2,0.8097613292599009,0.9718867754666097,0.12494581321775321,493592812.0531576,109665077.42594129,656716.5632557358,7,0.9317542926985818
5,3,0.8524255975825791,0.8654167490031061,0.07466419674486197,864880948.6482,42876354.829951026,230047.98376964964,8,0.8270470439649994
4,4,0.8903527432567052,0.17624370587204882,0.3999999999999996,1263843495.6856265,127904116.66996734,453608.975504784,9,0.796262091263957
3,5,0.9230847432512889,0.3835996238639532,0.0686152696998931,1679548151.4504046,28625354.788948063,1080.3082912566042,8,0.7932930825992878
2,6,0.9502811370446892,0.17807881345316218,0.10494770828201704,1942111164.012217,79515816.4561424,0,8,0.8334056726884342
1,7,0.9717088493482107,0.07668704618153306,0.05076895843269291,2000000000,124568048.69479749,0,8,0.8170772677163335
0,8,0.9872217523004305,0.18385218070953407,0.07191486288754394,2000000000,43999084.74963267,563657.1065606535,8,0.8604584026461447
-1,8,0.9872217523004305,0.13119376219535314,0.1954898992295778,2000000000,50183233.13847044,502478.5906810656,8,0.9003564127773465
-2,8,0.9872217523004305,0.11300805122597386,0.08939695301646651,1854310142.2774355,28067430.552225064,422140.78663921217,8,0.7680292623996212
-3,8,0.9872217523004305,0.3835180917980149,0.042630004059338235,1539023581.2503955,73767862.23635057,0,8,0.8165620089035399
-4,8,0.9872217523004305,0.2413114700734524,0.2799999999999994,1216069099.6860094,146070238.424147,51273.341306851515,9,0.7951962588745394
-5,8,0.9872217523004305,0.4556027716662657,0.31999999999999945,778848649.0631309,113312978.17492038,0,9,0.7814641277734147
-6,8,0.9872217523004305,0.5464556499793688,0.3599999999999995,431919940.4510996,124097275.95359297,1208774.127464005,9,0.8500388305417849
-7,8,0.9872217523004305,0.4604583415843323,0.17976568965210749,118248743.4390055,117945616.27336995,4756245.975395224,8,0.9097501007313827
-8,8,0.9872217523004305,0.8323771555426783,0.30999999999999944,295754935.03104264,77400933.19962446,423672.0689223915,9,0.8456323668990354
-8,7,0.9717088493482107,0.8705227090965826,0.10449859234958815,520159986.98920316,155503992.8681204,0,8,0.9034091125039376
-8,6,0.9502811370446892,0.7247474036219752,0.09542037684647033,239238536.97061402,250391348.7880425,0,8,0.8174074177814576
-8,5,0.9230847432512889,0.25449042174760816,0.08263632446613334,165331498.2571666,521020825.74829847,773439.5864816492,8,0.817699227879285
-8,4,0.8903527432567052,0.16499125848274415,0.15523412156494773,491610802.1843819,600000000,369155.6127356135,8,0.9232260220071127
-8,3,0.8524255975825791,0.4611616680995867,0.19386186378134868,394270987.3197109,431762890.8349465,924259.3817937542,8,0.943395068078102
-8,2,0.8097613292599009,0.5780335001875282,0.9299999999999999,204339096.0906877,10973186.218087107,0,9,0.8341450111964813
-8,1,0.7629028684031552,0.6439893715522573,0.16263033855080838,242039601.62516013,37673146.44196536,5374396.326588602,7,0.935482640611213
-8,0,0.7124317258767731,0.971741597618145,0.16603119775858632,144673474.8366638,30554603.064584505,2280737.5498638637,7,0.8451556330375631
-7,-1,0.6591225015292298,0.727742988621807,0.8599999999999999,146641310.24214393,66972070.070131615,322334.4502672167,9,0.8524980889051245
-6,-2,0.6040545535202011,0.5679211494510921,0.16056490637361617,454874044.24897975,457171428.69762313,0,7,0.8795203454244814
-5,-3,0.5484872944746332,0.5344797098050805,0.1080751186306422,413772938.4633543,548282035.9032874,124867.89829739495,7,0.8824542634012112
-4,-4,0.49382825810962444,0.8436800381002418,0.49999999999999956,508714866.612456,136286299.6158139,867709.0990536355,8,0.8825262369677125
-3,-5,0.44209485038806123,0.5255291559011774,0.17094270614384294,836979997.6858495,25849677.307206847,4445700.459290709,7,0.7894616293052108
-2,-6,0.39477311320583813,0.8075699854777587,0.22999999999999954,1091751391.9392898,87527913.88068837,307413.5162360621,8,0.7388535565192808
-1,-7,0.35196228231647547,1,0.18308167433841058,1277832358.0556855,57712060.36724643,0,7,0.8514400348377396
0,-8,0.31473896910178434,0.8630911952619434,0.13185894451313054,1479533928.3855057,70589931.14450899,987801.3028831328,7,0.8625208524550333
1,-8,0.31473896910178434,0.9779267996740353,0.20999999999999952,1333620256.1359434,127879666.121787,0,8,0.8581976512767991
2,-8,0.31473896910178434,0.8840056226966209,0.13508690869377976,1197129162.4486709,117446813.6309674,846086.7396857488,7,0.8317853831547491
3,-8,0.31473896910178434,0.15300729143943537,0.10825027598061625,953086410.7285769,588069665.3136802,559820.8249208973,7,0.7606028929932566
4,-8,0.31473896910178434,0.22201847497743477,0.17214950175576396,720799325.8129739,600000000,528139.3750586944,7,0.7783299386399932
5,-8,0.31473896910178434,0.9005222399423195,0.6399999999999997,321804721.4656858,125611986.39029458,991023.5879601559,8,0.8401868542535476
6,-8,0.31473896910178434,0.702582708832492,0.199,259273970.42348504,277488145.32405674,3628159.9616593807,7,0.846999945164194
7,-8,0.31473896910178434,0.6114842937451319,0.15244259423107195,527689159.02622247,19912579.136777375,7979378.944289801,7,0.9072792616239304
8,-8,0.31473896910178434,0.8464007664965535,0.8299999999999998,498564053.813288,84765841.0648059,291017.62892915576,8,0.8774300958800764
8,-7,0.35196228231647547,0.8462525343888813,0.8999999999999999,376716578.4647434,80384090.38156083,1002845.6304275559,8,0.946746515868256
8,-6,0.39477311320583813,0.7774835827155581,0.97,512826997.65924865,44033699.98979124,301076.01349633996,9,0.8728852568468712
8,-5,0.44209485038806123,0.743550022600428,0.047810471499381835,334494047.4071924,495683671.617032,347366.0849030081,7,0.8515027635787089
8,-4,0.49382825810962444,0.5149476049339746,0.11815069741924693,493439103.8877316,600000000,345253.6434586471,7,0.9309668084389882
8,-3,0.5484872944746332,0.786124264963557,0.7699999999999998,422270404.0765519,80426450.15449278,916137.8797684701,8,0.9567273802846299
8,-2,0.6040545535202011,0.7822085495451524,0.7499999999999998,256710377.46843967,88459884.81443955,554915.8326251389,8,0.9117776306089517
8,-1,0.6591225015292298,0.30136359598371487,0.16789616318382455,124198267.56578828,600000000,1021214.5643698198,7,0.8774614645133967
